"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"2009"	"2009"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	118	617955	19.1
	"South Carolina"	"45"	"2009"	"2009"	"15-24 years"	"15-24"	"Not Stated"	"NS"	"Firearm"	"GRINJ-006"	10	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2009"	"2009"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	119	537338	22.1
	"South Carolina"	"45"	"2009"	"2009"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	84	575368	14.6
	"South Carolina"	"45"	"2009"	"2009"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	91	638836	14.2
	"South Carolina"	"45"	"2009"	"2009"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	82	560275	14.6
	"South Carolina"	"45"	"2009"	"2009"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	62	354723	17.5
	"South Carolina"	"45"	"2009"	"2009"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	24	187537	12.8
	"South Carolina"	"45"	"2009"	"2009"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	68424	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	112	618065	18.1
	"South Carolina"	"45"	"2010"	"2010"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	131	540560	24.2
	"South Carolina"	"45"	"2010"	"2010"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	110	567037	19.4
	"South Carolina"	"45"	"2010"	"2010"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	100	640247	15.6
	"South Carolina"	"45"	"2010"	"2010"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	87	574620	15.1
	"South Carolina"	"45"	"2010"	"2010"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	36	364760	9.9
	"South Carolina"	"45"	"2010"	"2010"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	32	190347	16.8
	"South Carolina"	"45"	"2010"	"2010"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	70166	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	128	618526	20.7
	"South Carolina"	"45"	"2011"	"2011"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	130	549365	23.7
	"South Carolina"	"45"	"2011"	"2011"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	102	556949	18.3
	"South Carolina"	"45"	"2011"	"2011"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	124	636958	19.5
	"South Carolina"	"45"	"2011"	"2011"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	596388	15.9
	"South Carolina"	"45"	"2011"	"2011"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	51	382372	13.3
	"South Carolina"	"45"	"2011"	"2011"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	35	195784	17.9
	"South Carolina"	"45"	"2011"	"2011"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	72949	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	557922	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	123	621142	19.8
	"South Carolina"	"45"	"2012"	"2012"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	139	556528	25.0
	"South Carolina"	"45"	"2012"	"2012"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	554808	17.1
	"South Carolina"	"45"	"2012"	"2012"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	132	630467	20.9
	"South Carolina"	"45"	"2012"	"2012"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	115	599522	19.2
	"South Carolina"	"45"	"2012"	"2012"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	72	411593	17.5
	"South Carolina"	"45"	"2012"	"2012"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	34	200108	17.0
	"South Carolina"	"45"	"2012"	"2012"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	75377	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	120	625073	19.2
	"South Carolina"	"45"	"2013"	"2013"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	139	565090	24.6
	"South Carolina"	"45"	"2013"	"2013"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	113	555088	20.4
	"South Carolina"	"45"	"2013"	"2013"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	95	626398	15.2
	"South Carolina"	"45"	"2013"	"2013"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	118	607806	19.4
	"South Carolina"	"45"	"2013"	"2013"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	82	434944	18.9
	"South Carolina"	"45"	"2013"	"2013"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	40	205747	19.4
	"South Carolina"	"45"	"2013"	"2013"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	77934	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	144	621011	23.2
	"South Carolina"	"45"	"2014"	"2014"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	150	579898	25.9
	"South Carolina"	"45"	"2014"	"2014"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	99	554640	17.8
	"South Carolina"	"45"	"2014"	"2014"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	112	623452	18.0
	"South Carolina"	"45"	"2014"	"2014"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	120	617969	19.4
	"South Carolina"	"45"	"2014"	"2014"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	57	459451	12.4
	"South Carolina"	"45"	"2014"	"2014"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	45	212723	21.2
	"South Carolina"	"45"	"2014"	"2014"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	79484	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	163	619958	26.3
	"South Carolina"	"45"	"2015"	"2015"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	193	594665	32.5
	"South Carolina"	"45"	"2015"	"2015"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	119	555008	21.4
	"South Carolina"	"45"	"2015"	"2015"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	128	622625	20.6
	"South Carolina"	"45"	"2015"	"2015"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	112	629836	17.8
	"South Carolina"	"45"	"2015"	"2015"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	58	482126	12.0
	"South Carolina"	"45"	"2015"	"2015"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	40	220234	18.2
	"South Carolina"	"45"	"2015"	"2015"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	81258	Unreliable
	"South Carolina"	"45"	"2016"	"2016"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	158	613097	25.8
	"South Carolina"	"45"	"2016"	"2016"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	176	609445	28.9
	"South Carolina"	"45"	"2016"	"2016"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	127	556118	22.8
	"South Carolina"	"45"	"2016"	"2016"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	136	623694	21.8
	"South Carolina"	"45"	"2016"	"2016"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	123	642610	19.1
	"South Carolina"	"45"	"2016"	"2016"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	87	505188	17.2
	"South Carolina"	"45"	"2016"	"2016"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	45	229745	19.6
	"South Carolina"	"45"	"2016"	"2016"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	83014	Unreliable
	"South Dakota"	"46"	"1999"	"1999"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	20	112895	17.7
	"South Dakota"	"46"	"1999"	"1999"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	114650	Unreliable
	"South Dakota"	"46"	"1999"	"1999"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	93551	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	113074	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	89110	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	15	114834	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	111353	Unreliable
	"South Dakota"	"46"	"2002"	"2002"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	115564	Unreliable
	"South Dakota"	"46"	"2002"	"2002"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	108368	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	20	116556	17.2
	"South Dakota"	"46"	"2003"	"2003"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	86838	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	105296	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	106887	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	117613	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	87508	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	102854	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	109205	Unreliable
	"South Dakota"	"46"	"2005"	"2005"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	19	117038	Unreliable
	"South Dakota"	"46"	"2005"	"2005"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	88637	Unreliable
	"South Dakota"	"46"	"2005"	"2005"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	111386	Unreliable
	"South Dakota"	"46"	"2006"	"2006"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	15	116363	Unreliable
	"South Dakota"	"46"	"2006"	"2006"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	98195	Unreliable
	"South Dakota"	"46"	"2006"	"2006"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	23	113423	20.3
	"South Dakota"	"46"	"2007"	"2007"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	114068	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	114831	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	86373	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	19	112955	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	95849	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	93121	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	115686	Unreliable
	"South Dakota"	"46"	"2009"	"2009"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	112027	Unreliable
	"South Dakota"	"46"	"2009"	"2009"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	99373	Unreliable
	"South Dakota"	"46"	"2009"	"2009"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	91202	Unreliable
	"South Dakota"	"46"	"2009"	"2009"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	115375	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	110990	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	101498	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	90499	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	15	115049	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	96967	Unreliable
	"South Dakota"	"46"	"2011"	"2011"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	111558	Unreliable
	"South Dakota"	"46"	"2011"	"2011"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	90072	Unreliable
	"South Dakota"	"46"	"2011"	"2011"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	112749	Unreliable
	"South Dakota"	"46"	"2011"	"2011"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	102298	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	111723	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	105828	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	110448	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	18	105347	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	61523	Unreliable
	"South Dakota"	"46"	"2013"	"2013"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	112884	Unreliable
	"South Dakota"	"46"	"2013"	"2013"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	20	91287	21.9
	"South Dakota"	"46"	"2013"	"2013"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	107467	Unreliable
	"South Dakota"	"46"	"2013"	"2013"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	108348	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	21	113668	18.5
	"South Dakota"	"46"	"2014"	"2014"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	14	106825	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	92008	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	104914	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	110361	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	22	112521	19.6
	"South Dakota"	"46"	"2015"	"2015"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	17	106868	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	93048	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	13	102125	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	19	112768	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	18	112587	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	107140	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	26	94590	27.5
	"South Dakota"	"46"	"2016"	"2016"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	99550	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	10	114140	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	16	766056	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	155	751111	20.6
	"Tennessee"	"47"	"1999"	"1999"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	190	795802	23.9
	"Tennessee"	"47"	"1999"	"1999"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	167	885037	18.9
	"Tennessee"	"47"	"1999"	"1999"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	121	759668	15.9
	"Tennessee"	"47"	"1999"	"1999"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	66	520436	12.7
	"Tennessee"	"47"	"1999"	"1999"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	63	379106	16.6
	"Tennessee"	"47"	"1999"	"1999"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	42	236474	17.8
	"Tennessee"	"47"	"1999"	"1999"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	11	80160	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"5-14 years"	"5-14"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	772015	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"15-24 years"	"15-24"	"Hispanic or Latino"	"2135-2"	"Firearm"	"GRINJ-006"	11	29641	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	183	751888	24.3
	"Tennessee"	"47"	"2000"	"2000"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	176	787180	22.4
	"Tennessee"	"47"	"2000"	"2000"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	187	885922	21.1
	"Tennessee"	"47"	"2000"	"2000"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	116	778306	14.9
	"Tennessee"	"47"	"2000"	"2000"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	75	529333	14.2
	"Tennessee"	"47"	"2000"	"2000"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	53	380869	13.9
	"Tennessee"	"47"	"2000"	"2000"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	55	238020	23.1
	"Tennessee"	"47"	"2000"	"2000"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	15	81129	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	147	767155	19.2
	"Tennessee"	"47"	"2001"	"2001"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	177	768272	23.0
	"Tennessee"	"47"	"2001"	"2001"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	153	880233	17.4
	"Tennessee"	"47"	"2001"	"2001"	"45-54 years"	"45-54"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	132	809494	16.3
	"Tennessee"	"47"	"2001"	"2001"	"55-64 years"	"55-64"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	89	544061	16.4
	"Tennessee"	"47"	"2001"	"2001"	"65-74 years"	"65-74"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	56	384725	14.6
	"Tennessee"	"47"	"2001"	"2001"	"75-84 years"	"75-84"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	52	242023	21.5
	"Tennessee"	"47"	"2001"	"2001"	"85+ years"	"85+"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	12	81978	Unreliable
	"Tennessee"	"47"	"2002"	"2002"	"15-24 years"	"15-24"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	171	772181	22.1
	"Tennessee"	"47"	"2002"	"2002"	"25-34 years"	"25-34"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	172	759676	22.6
	"Tennessee"	"47"	"2002"	"2002"	"35-44 years"	"35-44"	"Not Hispanic or Latino"	"2186-2"	"Firearm"	"GRINJ-006"	177	868411	20.4
